Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Ovarian Tumor Domain Proteases R-HSA-5689896,1/38,0.893019103082756,0.9999999999810132,0.6599444664815549,0.07467093869293664,ESR1,down in tumor,1
gs_ind_0,P75 NTR Receptor-Mediated Signaling R-HSA-193704,3/92,0.9021932700651495,0.9999999999810132,0.6446066191240348,0.06634711188983633,ARHGEF26;MAG;NGFR,down in tumor,3
gs_ind_0,PCP/CE Pathway R-HSA-4086400,2/84,0.9565871856303926,0.9999999999810132,0.4992721979621543,0.022159369497403932,WNT11;PRKCB,down in tumor,2
gs_ind_0,PI Metabolism R-HSA-1483255,2/79,0.9446069999243704,0.9999999999810132,0.5316113665176914,0.030294570707900235,PIK3C2G;PNPLA7,down in tumor,2
gs_ind_0,Membrane Trafficking R-HSA-199991,15/575,0.9998886233663341,0.9999999999810132,0.44977211839895687,5.009689432756686e-05,AGTR1;SEC24B;ANK3;CHRM2;MAN1A1;SERPINA1;GJB3;LDLR;MAN1C1;GJB2;F8;SPTBN2;SYT9;KIF19;CD4,down in tumor,15
gs_ind_0,"Cell Cycle, Mitotic R-HSA-69278",6/496,0.999999958769847,0.9999999999810132,0.21472534101736254,8.853158836704786e-09,PRKCB;MYC;PRKAR2B;LPIN2;PHLDA1;WEE1,down in tumor,6
gs_ind_0,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",2/72,0.9224564852995331,0.9999999999810132,0.5845925575554861,0.04718543188610999,ARHGEF26;NGFR,down in tumor,2
gs_ind_0,Cell Junction Organization R-HSA-446728,3/79,0.836075485571591,0.9999999999810132,0.7546202165146286,0.13510446899297782,FERMT2;ANG;CDH19,down in tumor,3
gs_ind_0,Cell-Cell Communication R-HSA-1500931,4/110,0.8799113022636759,0.9999999999810132,0.696469072886624,0.08910219240269472,FERMT2;SIRPB1;ANG;CDH19,down in tumor,4
gs_ind_0,Cell-cell Junction Organization R-HSA-421270,2/54,0.8216772258013885,0.9999999999810132,0.7857048337397682,0.15431842457461115,ANG;CDH19,down in tumor,2
